time,voltage,current
729.9999816,0.004278952,0
731.9999815,0.003629749,0
733.9999815,0.003419713,0
735.9999814,0.003801597,0
737.9999814,0.003744315,0
739.9999813,0.003114205,0
741.9999813,0.002961452,0
743.9999812,0.003706125,0
745.9999812,0.002465003,0
747.9999811,0.003897066,0
749.9999811,0.0031333,0
751.999981,0.002789605,0
753.999981,0.003209678,0
755.9999809,0.003648843,0
757.9999809,0.003897066,0
759.9999808,0.004240762,0
761.9999808,0.003744315,0
763.9999807,0.004240762,0
765.9999806,0.004699023,0
767.9999806,0.003305148,0
769.9999805,0.004336233,0
771.9999805,0.004584457,0
773.9999804,0.003610655,0
775.9999804,0.003534277,0
777.9999803,0.003610655,0
779.9999803,0.003877972,0
781.9999802,0.003381523,0
783.9999802,0.002140402,0
785.9999801,0.004278952,0
787.9999801,0.0031333,0
789.99998,0.00395435,0
791.99998,0.004202574,0
793.9999799,0.00382069,0
795.9999799,0.003782503,0
797.9999798,0.004527175,0
799.9999798,0.003801597,0
801.9999797,0.003056923,0
803.9999797,0.003076017,0
805.9999796,0.002407721,0
807.9999796,0.004336233,0
809.9999795,0.002961452,0
811.9999795,0.003190582,0
813.9999794,0.004488987,0
815.9999794,0.002961452,0
817.9999793,0.003037829,0
819.9999793,0.004336233,0
821.9999792,0.002942357,0
823.9999792,0.002808699,0
825.9999791,0.00382069,0
827.9999791,0.002789605,0
829.999979,0.003457901,0
831.999979,0.003419713,0
833.9999789,0.003629749,0
835.9999789,0.002522286,0
837.9999788,0.003018734,0
839.9999788,0.003476995,0
841.9999787,0.00326696,0
843.9999787,0.002617757,0
845.9999786,0.002484097,0
847.9999786,0.002331345,0
849.9999785,0.003056923,0
851.9999785,0.002331345,0
853.9999784,0.003381523,0
855.9999784,0.003553371,0
857.9999783,0.00382069,0
859.9999783,0.003515183,0
861.9999782,0.004011632,0
863.9999782,0.003228772,0
865.9999781,0.00395435,0
867.9999781,0.003629749,0
869.999978,0.002942357,0
871.999978,0.002465003,0
873.9999779,0.00194946,0
875.9999779,0.002044931,0
877.9999778,0.001911273,0
879.9999778,0.003572467,0
881.9999777,0.002407721,0
883.9999777,0.002923263,0
885.9999776,0.003247866,0
887.9999776,0.003056923,0
889.9999775,0.00326696,0
891.9999775,0.002980546,0
893.9999774,0.004679929,0
895.9999774,0.004527175,0
897.9999773,0.004336233,0
899.9999773,0.002694134,0
901.9999772,0.002923263,0
903.9999772,0.002713228,0
905.9999771,0.00336243,0
907.9999771,0.002655945,0
909.999977,0.003419713,0
911.999977,0.002770511,0
913.9999769,0.003076017,0
915.9999769,0.002235874,0
917.9999768,0.002827793,0
919.9999768,0.002923263,0
921.9999767,0.002331345,0
923.9999767,0.002560474,0
925.9999766,0.001911273,0
927.9999766,0.001777613,0
929.9999765,0.002064026,0
931.9999765,0.003897066,0
933.9999764,0.002197685,0
935.9999764,0.002655945,0
937.9999763,0.002274062,0
939.9999763,0.002178591,0
941.9999762,0.003591561,0
943.9999762,0.002369533,0
945.9999761,0.002388627,0
947.9999761,0.003419713,0
949.999976,0.001987649,0
951.999976,0.003706125,0
953.9999759,0.003839784,0
955.9999758,0.003839784,0
957.9999758,0.003457901,0
959.9999757,0.00299964,0
961.9999757,0.002732322,0
963.9999756,0.002598663,0
965.9999756,0.00340062,0
967.9999755,0.003286054,0
969.9999755,0.002885076,0
971.9999754,0.003171488,0
973.9999754,0.003591561,0
975.9999753,0.003725219,0
977.9999753,0.002789605,0
979.9999752,0.0031333,0
981.9999752,0.002426815,0
983.9999751,0.002274062,0
985.9999751,0.001643954,0
987.999975,0.001510294,0
989.999975,0.002293156,0
991.9999749,0.002293156,0
993.9999749,0.002216779,0
995.9999748,0.002808699,0
997.9999748,0.002522286,0
999.9999747,0.003553371,0
1001.999975,0.00340062,0
1003.999975,0.002751416,0
1005.999975,0.002694134,0
1007.999975,0.002770511,0
1009.999974,0.002808699,0
1011.999974,0.003247866,0
1013.999974,0.00231225,0
1015.999974,0.003515183,0
1017.999974,0.002751416,0
1019.999974,0.002655945,0
1021.999974,0.003553371,0
1023.999974,0.003629749,0
1025.999974,0.002445909,0
1027.999974,0.004145292,0
1029.999974,0.00441261,0
1031.999974,0.004355327,0
1033.999974,0.002331345,0
1035.999974,0.002885076,0
1037.999974,0.003209678,0
1039.999974,0.003515183,0
1041.999974,0.002980546,0
1043.999974,0.002617757,0
1045.999974,0.003457901,0
1047.999974,0.003324242,0
1049.999973,0.003610655,0
1051.999973,0.002770511,0
1053.999973,0.003095111,0
1055.999973,0.002694134,0
1057.999973,0.002713228,0
1059.999973,0.002885076,0
1061.999973,0.003076017,0
1063.999973,0.003553371,0
1065.999973,0.003763409,0
1067.999973,0.00368703,0
1069.999973,0.003725219,0
1071.999973,0.00368703,0
1073.999973,0.003553371,0
1075.999973,0.00382069,0
1077.999973,0.002751416,0
1079.999973,0.00340062,0
1081.999973,0.002751416,0
1083.999973,0.002942357,0
1085.999973,0.00395435,0
1087.999973,0.004278952,0
1089.999972,0.002732322,0
1091.999972,0.003247866,0
1093.999972,0.003877972,0
1095.999972,0.002636851,0
1097.999972,0.002713228,0
1099.999972,0.002980546,0
1101.999972,0.002827793,0
1103.999972,0.002598663,0
1105.999972,0.002598663,0
1107.999972,0.001911273,0
1109.999972,0.003419713,0
1111.999972,0.002923263,0
1113.999972,0.003152394,0
1115.999972,0.002216779,0
1117.999972,0.003381523,0
1119.999972,0.003018734,0
1121.999972,0.002388627,0
1123.999972,0.003457901,0
1125.999972,0.002885076,0
1127.999972,0.003629749,0
1129.999971,0.003343336,0
1131.999971,0.003877972,0
1133.999971,0.003973444,0
1135.999971,0.003476995,0
1137.999971,0.00441261,0
1139.999971,0.003209678,0
1141.999971,0.00441261,0
1143.999971,0.003553371,0
1145.999971,0.002159497,0
1147.999971,0.004030726,0
1149.999971,0.003095111,0
1151.999971,0.003591561,0
1153.999971,0.003973444,0
1155.999971,0.002865982,0
1157.999971,0.003476995,0
1159.999971,0.002694134,0
1161.999971,0.00299964,0
1163.999971,0.003515183,0
1165.999971,0.00254138,0
1167.99997,0.002885076,0
1169.99997,0.0031333,0
1171.99997,0.002025837,0
1173.99997,0.001892179,0
1175.99997,0.001414824,0
1177.99997,0.003056923,0
1179.99997,0.002923263,0
1181.99997,0.001911273,0
1183.99997,0.003076017,0
1185.99997,0.002503192,0
1187.99997,0.003381523,0
1189.99997,0.003877972,0
1191.99997,0.002121308,0
1193.99997,0.004126198,0
1195.99997,0.003056923,0
1197.99997,0.00382069,0
1199.99997,0.003744315,0
1201.99997,0.003152394,0
1203.99997,0.002732322,0
1205.99997,0.002808699,0
1207.999969,0.002140402,0
1209.999969,0.002064026,0
1211.999969,0.003381523,0
1213.999969,0.001643954,0
1215.999969,0.001682142,0
1217.999969,0.001796708,0
1219.999969,0.003114205,0
1221.999969,0.001739425,0
1223.999969,0.002484097,0
1225.999969,0.002445909,0
1227.999969,0.002770511,0
1229.999969,0.002331345,0
1231.999969,0.001739425,0
1233.999969,0.004298045,0
1235.999969,0.003419713,0
1237.999969,0.001586671,0
1239.999969,0.003056923,0
1241.999969,0.001911273,0
1243.999969,0.001777613,0
1245.999969,0.002789605,0
1247.999968,0.003457901,0
1249.999968,0.002598663,0
1251.999968,0.002655945,0
1253.999968,0.002808699,0
1255.999968,0.002751416,0
1257.999968,0.003515183,0
1259.999968,0.002942357,0
1261.999968,0.004164386,0
1263.999968,0.003591561,0
1265.999968,0.003095111,0
1267.999968,0.002789605,0
1269.999968,0.002465003,0
1271.999968,0.002254968,0
1273.999968,0.002445909,0
1275.999968,0.002388627,0
1277.999968,0.002713228,0
1279.999968,0.002254968,0
1281.999968,0.002923263,0
1283.999968,0.001739425,0
1285.999968,0.001663048,0
1287.999967,0.00162486,0
1289.999967,0.001892179,0
1291.999967,0.001682142,0
1293.999967,0.002655945,0
1295.999967,0.000994752,0
1297.999967,0.0014912,0
1299.999967,0.002159497,0
1301.999967,0.002465003,0
1303.999967,0.003152394,0
1305.999967,0.002140402,0
1307.999967,0.004145292,0
1309.999967,0.003553371,0
1311.999967,0.002216779,0
1313.999967,0.002751416,0
1315.999967,0.002350439,0
1317.999967,0.002846887,0
1319.999967,0.002846887,0
1321.999967,0.002579568,0
1323.999967,0.00194946,0
1325.999967,0.002732322,0
1327.999966,0.00254138,0
1329.999966,0.003706125,0
1331.999966,0.002274062,0
1333.999966,0.003591561,0
1335.999966,0.003076017,0
1337.999966,0.002102214,0
1339.999966,0.001567577,0
1341.999966,0.001109317,0
1343.999966,0.00208312,0
1345.999966,0.001567577,0
1347.999966,0.003018734,0
1349.999966,0.002827793,0
1351.999966,0.003438807,0
1353.999966,0.002904169,0
1355.999966,0.002254968,0
1357.999966,0.00391616,0
1359.999966,0.002904169,0
1361.999966,0.003610655,0
1363.999966,0.003553371,0
1365.999965,0.002044931,0
1367.999965,0.001987649,0
1369.999965,0.001777613,0
1371.999965,0.00254138,0
1373.999965,0.001185694,0
1375.999965,0.001586671,0
1377.999965,0.00299964,0
1379.999965,0.002025837,0
1381.999965,0.001777613,0
1383.999965,0.001720331,0
1385.999965,0.001892179,0
1387.999965,0.002235874,0
1389.999965,0.002369533,0
1391.999965,0.002235874,0
1393.999965,0.00299964,0
1395.999965,0.002216779,0
1397.999965,0.003763409,0
1399.999965,0.002617757,0
1401.999965,0.003305148,0
1403.999965,0.001548483,0
1405.999964,0.002102214,0
1407.999964,0.001911273,0
1409.999964,0.002827793,0
1411.999964,0.001720331,0
1413.999964,0.001242976,0
1415.999964,0.0011666,0
1417.999964,0.001968555,0
1419.999964,0.002235874,0
1421.999964,0.003228772,0
1423.999964,0.003515183,0
1425.999964,0.003629749,0
1427.999964,0.003286054,0
1429.999964,0.003305148,0
1431.999964,0.002980546,0
1433.999964,0.002846887,0
1435.999964,0.002617757,0
1437.999964,0.002961452,0
1439.999964,0.002904169,0
1441.999964,0.001185694,0
1443.999964,0.00326696,0
1445.999963,0.002846887,0
1447.999963,0.002522286,0
1449.999963,0.002923263,0
1451.999963,0.00336243,0
1453.999963,0.002102214,0
1455.999963,0.002732322,0
1457.999963,0.001834896,0
1459.999963,0.001892179,0
1461.999963,0.002159497,0
1463.999963,0.002465003,0
1465.999963,0.002885076,0
1467.999963,0.002426815,0
1469.999963,0.001185694,0
1471.999963,0.002445909,0
1473.999963,0.002885076,0
1475.999963,0.002407721,0
1477.999963,0.002484097,0
1479.999963,0.002694134,0
1481.999963,0.002121308,0
1483.999963,0.003858878,0
1485.999962,0.002579568,0
1487.999962,0.002598663,0
1489.999962,0.002655945,0
1491.999962,0.002197685,0
1493.999962,0.001815802,0
1495.999962,0.001968555,0
1497.999962,0.002503192,0
1499.999962,0.002923263,0
1501.999962,0.003419713,0
1503.999962,0.00368703,0
1505.999962,0.003553371,0
1507.999962,0.001834896,0
1509.999962,0.001605765,0
1511.999962,0.00093747,0
1513.999962,0.002254968,0
1515.999962,0.002732322,0
1517.999962,0.002350439,0
1519.999962,0.002827793,0
1521.999962,0.002216779,0
1523.999962,0.002865982,0
1525.999961,0.003286054,0
1527.999961,0.002865982,0
1529.999961,0.002369533,0
1531.999961,0.003457901,0
1533.999961,0.002579568,0
1535.999961,0.003324242,0
1537.999961,0.002235874,0
1539.999961,0.002465003,0
1541.999961,0.001892179,0
1543.999961,0.001682142,0
1545.999961,0.002445909,0
1547.999961,0.001911273,0
1549.999961,0.002503192,0
1551.999961,0.001682142,0
1553.999961,0.001242976,0
1555.999961,0.00208312,0
1557.999961,0.001567577,0
1559.999961,0.002598663,0
1561.999961,0.000918376,0
1563.99996,0.002961452,0
1565.99996,0.001930366,0
1567.99996,0.001548483,0
1569.99996,0.001720331,0
1571.99996,0.001414824,0
1573.99996,0.002503192,0
1575.99996,0.00299964,0
1577.99996,0.002808699,0
1579.99996,0.00254138,0
1581.99996,0.00299964,0
1583.99996,0.003095111,0
1585.99996,0.002904169,0
1587.99996,0.003018734,0
1589.99996,0.003056923,0
1591.99996,0.003897066,0
1593.99996,0.002713228,0
1595.99996,0.001758519,0
1597.99996,0.0031333,0
1599.99996,0.002064026,0
1601.99996,0.002159497,0
1603.999959,0.002407721,0
1605.999959,0.00254138,0
1607.999959,0.001930366,0
1609.999959,0.002235874,0
1611.999959,0.001548483,0
1613.999959,0.001529389,0
1615.999959,0.00080381,0
1617.999959,0.003037829,0
1619.999959,0.002770511,0
1621.999959,0.002216779,0
1623.999959,0.002388627,0
1625.999959,0.002789605,0
1627.999959,0.003095111,0
1629.999959,0.001968555,0
1631.999959,0.003056923,0
1633.999959,0.002407721,0
1635.999959,0.003037829,0
1637.999959,0.003534277,0
1639.999959,0.003858878,0
1641.999959,0.003706125,0
1643.999958,0.003152394,0
1645.999958,0.002178591,0
1647.999958,0.002235874,0
1649.999958,0.00185399,0
1651.999958,0.002465003,0
1653.999958,0.00208312,0
1655.999958,0.002484097,0
1657.999958,0.001548483,0
1659.999958,0.002178591,0
1661.999958,0.001472106,0
1663.999958,0.002598663,0
1665.999958,0.001300259,0
1667.999958,0.002254968,0
1669.999958,0.002044931,0
1671.999958,0.001834896,0
1673.999958,0.002044931,0
1675.999958,0.002369533,0
1677.999958,0.001453012,0
1679.999958,0.001433918,0
1681.999958,0.0014912,0
1683.999957,0.001586671,0
1685.999957,0.00162486,0
1687.999957,0.001300259,0
1689.999957,0.001262071,0
1691.999957,0.001453012,0
1693.999957,0.002140402,0
1695.999957,0.001242976,0
1697.999957,0.002293156,0
1699.999957,0.001204788,0
1701.999957,0.001414824,0
1703.999957,0.001300259,0
1705.999957,0.001663048,0
1707.999957,0.001223882,0
1709.999957,0.001357542,0
1711.999957,0.002445909,0
1713.999957,0.001777613,0
1715.999957,0.001128411,0
1717.999957,0.00254138,0
1719.999957,0.001510294,0
1721.999956,0.001796708,0
1723.999956,0.002064026,0
1725.999956,0.001338447,0
1727.999956,0.002235874,0
1729.999956,0.002064026,0
1731.999956,0.002159497,0
1733.999956,0.002770511,0
1735.999956,0.002885076,0
1737.999956,0.002197685,0
1739.999956,0.002140402,0
1741.999956,0.001109317,0
1743.999956,0.000498303,0
1745.999956,0.001090223,0
1747.999956,0.002388627,0
1749.999956,0.002274062,0
1751.999956,0.001911273,0
1753.999956,0.002865982,0
1755.999956,0.002159497,0
1757.999956,0.00194946,0
1759.999956,0.002655945,0
1761.999955,0.001663048,0
1763.999955,0.001319353,0
1765.999955,0.000994752,0
1767.999955,0.001873084,0
1769.999955,0.002197685,0
1771.999955,0.002465003,0
1773.999955,0.001777613,0
1775.999955,0.002713228,0
1777.999955,0.00254138,0
1779.999955,0.000421927,0
1781.999955,0.002025837,0
1783.999955,0.002426815,0
1785.999955,0.003190582,0
1787.999955,0.003419713,0
1789.999955,0.002445909,0
1791.999955,0.002846887,0
1793.999955,0.00080381,0
1795.999955,0.000975657,0
1797.999955,0.00139573,0
1799.999955,0.001357542,6.00E-05
1800.000155,0.17377097,6.00E-05
1800.000355,0.22894955,6.00E-05
1800.000555,0.25128122,6.00E-05
1800.000755,0.2657928,6.00E-05
1800.001155,0.28272932,6.00E-05
1800.001555,0.29281105,6.00E-05
1800.002155,0.3028164,6.00E-05
1800.003355,0.3129745,6.00E-05
1800.006955,0.32311352,6.00E-05
1800.051755,0.33315705,6.00E-05
1800.572555,0.34320058,6.00E-05
1802.271154,0.3532441,6.00E-05
1804.271154,0.3595452,6.00E-05
1806.271154,0.36386048,6.00E-05
1808.271154,0.36687737,6.00E-05
1810.271154,0.36825215,6.00E-05
1812.271154,0.3693405,6.00E-05
1814.271154,0.37008517,6.00E-05
1816.271154,0.3703525,6.00E-05
1818.271154,0.3699897,6.00E-05
1820.271154,0.37052433,6.00E-05
1822.271154,0.3700279,6.00E-05
1824.271154,0.36960782,6.00E-05
1826.271154,0.36924504,6.00E-05
1828.271154,0.3696651,6.00E-05
1830.271154,0.3696651,6.00E-05
1832.271154,0.3686722,6.00E-05
1834.271154,0.3677557,6.00E-05
1836.271154,0.36722105,6.00E-05
1838.271154,0.36638092,6.00E-05
1840.271154,0.36615177,6.00E-05
1842.271153,0.36546438,6.00E-05
1844.271153,0.36433782,6.00E-05
1846.271153,0.36393686,6.00E-05
1848.271153,0.36332585,6.00E-05
1850.271153,0.3618174,6.00E-05
1852.271153,0.36097725,6.00E-05
1854.271153,0.36061447,6.00E-05
1856.271153,0.35964068,6.00E-05
1858.271153,0.35969796,6.00E-05
1860.271153,0.35908695,6.00E-05
1862.271153,0.35897236,6.00E-05
1864.271153,0.35828497,6.00E-05
1866.271153,0.35761668,6.00E-05
1868.271153,0.35666196,6.00E-05
1870.271153,0.35568817,6.00E-05
1872.271153,0.35534446,6.00E-05
1874.271153,0.35536357,6.00E-05
1876.271153,0.3540079,6.00E-05
1878.271153,0.35374056,6.00E-05
1880.271153,0.35288133,6.00E-05
1882.271152,0.35204117,6.00E-05
1884.271152,0.35143017,6.00E-05
1886.271152,0.35053276,6.00E-05
1888.271152,0.34973078,6.00E-05
1890.271152,0.34919615,6.00E-05
1892.271152,0.34820326,6.00E-05
1894.271152,0.34742038,6.00E-05
1896.271152,0.34671392,6.00E-05
1898.271152,0.3461411,6.00E-05
1900.271152,0.34585466,6.00E-05
1902.271152,0.34497632,6.00E-05
1904.271152,0.3441362,6.00E-05
1906.271152,0.34272324,6.00E-05
1908.271152,0.3427423,6.00E-05
1910.271152,0.3418449,6.00E-05
1912.271152,0.3415012,6.00E-05
1914.271152,0.3407947,6.00E-05
1916.271152,0.34043192,6.00E-05
1918.271152,0.3395345,6.00E-05
1920.271151,0.33961086,6.00E-05
1922.271151,0.33901896,6.00E-05
1924.271151,0.33833157,6.00E-05
1926.271151,0.33770146,6.00E-05
